user,employee_name,department,role,login_time,logout_time,session_duration_hrs,source_ip,location,auth_method,success,is_weekend
EMP-1056,Karen Robinson,IT Security,CISO,2024-02-21 10:05:36.273945,2024-02-21 15:51:38.412906,5.77,10.55.17.107,Remote,certificate,1,0
EMP-1057,Anna Reyes,Executive,VP Engineering,2024-02-21 06:49:11.620286,2024-02-21 15:09:07.003701,8.33,10.100.232.198,HQ-NewYork,certificate,1,0
EMP-1058,Kathleen Smith,Research & Development,R&D Engineer,2024-02-21 08:44:09.095005,2024-02-21 17:28:03.766065,8.73,10.138.192.189,Office-London,password,1,0
EMP-1059,Mark Wright,Marketing,SEO Specialist,2024-02-21 11:04:29.633325,2024-02-21 18:13:41.021540,7.15,10.87.172.174,Office-Bangalore,SSO,1,0
EMP-1060,Cynthia Taylor,Operations,Logistics Coordinator,2024-02-21 07:33:39.779775,2024-02-21 16:29:44.309635,8.93,10.152.145.170,Office-Berlin,MFA,1,0
EMP-1061,Samuel Diaz,Engineering,Sr. Software Engineer,2024-02-21 08:13:51.370542,2024-02-21 16:44:13.924320,8.51,10.67.98.84,Office-Bangalore,MFA,1,0
EMP-1062,Carol Baker,Finance,Controller,2024-02-21 07:56:25.816799,2024-02-21 16:29:59.615690,8.56,10.214.21.121,Office-London,password,1,0
EMP-1063,Brian Lewis,Human Resources,HR Specialist,2024-02-21 07:52:00.562823,2024-02-21 13:57:35.220809,6.09,10.244.64.52,Remote,certificate,1,0
EMP-1064,Donald Taylor,Sales,Sales Director,2024-02-21 09:23:58.224063,2024-02-21 17:15:37.400567,7.86,10.243.56.120,Remote,password,1,0
EMP-1065,Lisa Cox,Legal,Contract Specialist,2024-02-21 07:57:05.074911,2024-02-21 18:32:59.736944,10.6,10.247.80.28,Remote,password,1,0
EMP-1066,Pamela Gray,IT Security,CISO,2024-02-21 08:50:53.618479,2024-02-21 15:32:41.979843,6.7,10.152.177.213,Office-Bangalore,MFA,1,0
EMP-1067,Rachel Foster,Executive,COO,2024-02-21 10:33:18.720131,2024-02-21 19:10:53.771963,8.63,10.201.11.89,Remote,password,1,0
EMP-1068,David Cook,Research & Development,R&D Engineer,2024-02-21 09:12:41.536188,2024-02-21 16:28:19.701333,7.26,10.28.111.246,HQ-NewYork,MFA,1,0
EMP-1069,Alexander Martin,Marketing,SEO Specialist,2024-02-21 12:16:11.746412,2024-02-21 20:07:54.578264,7.86,10.70.158.207,Office-SanFrancisco,password,1,0
EMP-1070,Sharon Sanders,Operations,Logistics Coordinator,2024-02-21 10:06:24.075189,2024-02-21 17:57:13.069612,7.85,10.213.240.23,Office-London,certificate,1,0
EMP-1071,Ashley Long,Engineering,DevOps Engineer,2024-02-21 09:39:02.366461,2024-02-21 17:11:03.116917,7.53,10.8.127.218,Office-Berlin,password,1,0
EMP-1072,Gary Ramirez,Finance,Finance Manager,2024-02-21 08:48:45.809338,2024-02-21 17:45:47.605714,8.95,10.226.153.180,Office-London,password,1,0
EMP-1073,Eric Harris,Human Resources,HR Specialist,2024-02-21 11:03:14.939179,2024-02-21 18:28:40.744217,7.42,10.143.195.62,Office-SanFrancisco,MFA,1,0
EMP-1074,Laura Williams,Sales,Sales Rep,2024-02-21 09:54:11.857959,2024-02-21 14:48:49.598246,4.91,10.178.63.79,Office-London,password,1,0
EMP-1075,Stephen Ortiz,Legal,Compliance Officer,2024-02-21 09:05:53.623543,2024-02-21 18:03:44.071304,8.96,10.91.180.117,Office-Bangalore,certificate,1,0
EMP-1076,Steven Robinson,IT Security,Security Analyst,2024-02-21 08:51:07.981250,2024-02-21 19:54:35.910059,11.06,10.31.191.138,Remote,MFA,1,0
EMP-1077,Margaret Patel,Executive,VP Engineering,2024-02-21 08:57:04.829787,2024-02-21 15:43:31.643425,6.77,10.73.252.26,Office-London,SSO,1,0
EMP-1078,Sandra Campbell,Research & Development,Data Scientist,2024-02-21 07:14:37.231592,2024-02-21 15:41:53.286626,8.45,10.137.33.71,Office-London,password,1,0
EMP-1079,Stephen Nguyen,Marketing,Content Strategist,2024-02-21 09:32:26.694527,2024-02-21 17:26:23.731295,7.9,10.224.4.147,Remote,SSO,1,0
EMP-1080,Kathleen Cruz,Operations,Operations Manager,2024-02-21 08:01:27.681541,2024-02-21 17:10:54.148477,9.16,10.241.221.123,Office-SanFrancisco,SSO,1,0
EMP-1081,Stephanie Morales,Engineering,Software Engineer,2024-02-21 08:34:56.072583,2024-02-21 15:05:38.449664,6.51,10.39.208.145,Office-Berlin,MFA,1,0
EMP-1082,Ashley Thomas,Finance,Accounts Payable,2024-02-21 10:38:36.958204,2024-02-21 20:45:36.834357,10.12,10.98.116.233,Office-Bangalore,password,1,0
EMP-1083,Emma Diaz,Human Resources,HR Manager,2024-02-21 07:23:56.377914,2024-02-21 14:10:15.544743,6.77,10.246.190.26,Office-Berlin,SSO,1,0
EMP-1084,Kimberly James,Sales,Sales Rep,2024-02-21 07:36:31.414774,2024-02-21 18:04:15.041156,10.46,10.142.20.41,Office-SanFrancisco,certificate,1,0
EMP-1085,Laura Ruiz,Legal,Contract Specialist,2024-02-21 09:51:07.796953,2024-02-21 15:45:44.540415,5.91,10.60.74.181,Office-Bangalore,certificate,1,0
EMP-1086,Elizabeth Mendoza,IT Security,SOC Analyst,2024-02-21 08:24:48.082537,2024-02-21 14:56:22.192530,6.53,10.30.140.58,Office-London,SSO,1,0
EMP-1087,Christopher Martinez,Executive,CEO,2024-02-21 09:48:36.983574,2024-02-21 19:28:52.612182,9.67,10.192.212.146,Office-SanFrancisco,SSO,1,0
EMP-1088,Jessica Reyes,Research & Development,R&D Engineer,2024-02-21 10:27:56.423530,2024-02-21 16:42:39.838323,6.25,10.129.139.127,Remote,certificate,1,0
EMP-1089,Scott Garcia,Marketing,SEO Specialist,2024-02-21 09:12:48.901884,2024-02-21 17:15:26.061011,8.04,10.65.7.24,Remote,certificate,1,0
EMP-1090,Maria Gray,Operations,Operations Manager,2024-02-21 10:08:58.659907,2024-02-21 18:12:40.370526,8.06,10.121.133.167,Office-Berlin,password,1,0
EMP-1091,Nancy Howard,Engineering,DevOps Engineer,2024-02-21 09:12:06.147942,2024-02-21 16:25:54.214699,7.23,10.121.90.105,Remote,MFA,1,0
EMP-1092,Christine Wilson,Finance,Sr. Accountant,2024-02-21 11:17:31.580631,2024-02-21 19:58:13.779825,8.68,10.127.74.170,Office-London,SSO,1,0
EMP-1093,Ryan Lopez,Human Resources,HR Manager,2024-02-21 07:16:34.324175,2024-02-21 15:39:40.241858,8.38,10.249.198.104,Office-London,password,1,0
EMP-1094,Edward Miller,Sales,Account Executive,2024-02-21 10:20:07.067379,2024-02-21 19:06:42.918920,8.78,10.194.128.161,Office-Berlin,MFA,1,0
EMP-1095,Anthony Wright,Legal,Contract Specialist,2024-02-21 07:40:09.967453,2024-02-21 15:42:24.832811,8.04,10.226.179.125,Office-SanFrancisco,password,1,0
EMP-1096,Benjamin Cox,IT Security,SOC Analyst,2024-02-21 11:14:51.086213,2024-02-21 16:12:44.899709,4.96,10.142.4.142,Remote,SSO,1,0
EMP-1097,Mark Anderson,Executive,VP Engineering,2024-02-21 10:10:31.358725,2024-02-21 18:03:10.776803,7.88,10.239.184.75,HQ-NewYork,MFA,1,0
EMP-1098,Kathleen Stewart,Research & Development,Data Scientist,2024-02-21 08:31:45.651403,2024-02-21 19:08:42.455901,10.62,10.99.49.236,Office-Bangalore,password,1,0
EMP-1099,Emily Foster,Marketing,SEO Specialist,2024-02-21 09:05:37.621333,2024-02-21 18:05:39.497165,9.0,10.211.1.73,Office-London,SSO,1,0
EMP-1100,Karen Edwards,Operations,Logistics Coordinator,2024-02-21 10:54:06.959781,2024-02-21 19:51:08.067469,8.95,10.142.196.140,Office-Bangalore,MFA,1,0
EMP-1001,Mark Edwards,Engineering,QA Engineer,2024-02-22 09:55:36.946823,2024-02-22 20:24:52.040264,10.49,10.179.109.88,Office-London,MFA,1,0
EMP-1002,Margaret Ross,Finance,Finance Manager,2024-02-22 09:37:57.908082,2024-02-22 19:39:28.388685,10.03,10.25.92.217,HQ-NewYork,SSO,1,0
EMP-1003,Jennifer Sanders,Human Resources,Benefits Coordinator,2024-02-22 09:06:30.107625,2024-02-22 10:53:17.194695,1.78,10.21.142.76,Office-Berlin,password,1,0
EMP-1004,Alexander Rodriguez,Sales,Sales Rep,2024-02-22 08:40:13.808566,2024-02-22 16:25:04.442353,7.75,10.253.21.219,Remote,password,1,0
EMP-1005,Timothy Scott,Legal,Legal Manager,2024-02-22 08:52:28.817658,2024-02-22 16:05:35.544218,7.22,10.95.91.54,Remote,certificate,1,0
EMP-1006,Nicole Brooks,IT Security,SOC Analyst,2024-02-22 08:36:40.990255,2024-02-22 15:10:09.770062,6.56,10.119.98.70,Office-Berlin,password,1,0
EMP-1007,Dennis Jimenez,Executive,CEO,2024-02-22 08:13:36.316275,2024-02-22 17:58:54.856848,9.76,10.103.69.17,Office-SanFrancisco,password,1,0
EMP-1008,Margaret Wood,Research & Development,Lab Technician,2024-02-22 08:59:31.425903,2024-02-22 18:20:23.961692,9.35,10.68.36.64,Office-Bangalore,password,1,0
EMP-1009,Justin Phillips,Marketing,Marketing Manager,2024-02-22 07:24:54.687418,2024-02-22 16:45:34.530039,9.34,10.127.24.194,Office-SanFrancisco,SSO,1,0
EMP-1010,Karen Watson,Operations,Project Manager,2024-02-22 09:21:55.139536,2024-02-22 16:03:25.073793,6.69,10.17.99.98,Remote,password,1,0
EMP-1011,Stephen Johnson,Engineering,Software Engineer,2024-02-22 07:57:44.333521,2024-02-22 17:26:30.041159,9.48,10.197.165.88,Remote,MFA,1,0
EMP-1012,Sharon Lee,Finance,Controller,2024-02-22 06:34:35.724226,2024-02-22 16:18:10.080447,9.73,10.196.46.130,HQ-NewYork,certificate,1,0
EMP-1013,Samantha Cook,Human Resources,HR Director,2024-02-22 07:38:02.513818,2024-02-22 16:55:57.542982,9.3,10.196.42.139,Office-SanFrancisco,certificate,1,0
EMP-1014,Gary Williams,Sales,Sales Rep,2024-02-22 08:36:02.435702,2024-02-22 18:33:51.164262,9.96,10.15.62.225,Office-London,password,1,0
EMP-1015,Janet Morales,Legal,Legal Counsel,2024-02-22 08:19:46.062799,2024-02-22 17:03:57.032051,8.74,10.169.122.243,Office-Berlin,MFA,1,0
EMP-1016,Shirley Cox,IT Security,CISO,2024-02-22 09:31:06.780893,2024-02-22 17:08:17.308046,7.62,10.177.52.183,Office-SanFrancisco,SSO,1,0
EMP-1017,Christine Wood,Executive,COO,2024-02-22 07:16:55.272012,2024-02-22 15:41:12.610350,8.4,10.31.64.58,Office-Bangalore,password,1,0
EMP-1018,Robert Ramos,Research & Development,R&D Manager,2024-02-22 07:00:28.504484,2024-02-22 12:14:04.668007,5.23,10.19.182.162,Office-SanFrancisco,password,1,0
EMP-1019,David Jones,Marketing,Marketing Manager,2024-02-22 08:01:43.930774,2024-02-22 18:24:03.479616,10.37,10.72.172.125,HQ-NewYork,password,1,0
EMP-1020,Patrick Kelly,Operations,Logistics Coordinator,2024-02-22 08:10:27.706968,2024-02-22 16:51:07.896125,8.68,10.207.105.49,Office-Bangalore,password,1,0
EMP-1021,Raymond Parker,Engineering,Engineering Manager,2024-02-22 06:26:28.247169,2024-02-22 15:38:32.799109,9.2,10.222.187.14,Office-Bangalore,MFA,1,0
EMP-1022,Stephanie Sanders,Finance,Finance Manager,2024-02-22 08:31:40.872120,2024-02-22 16:02:50.501310,7.52,10.49.138.115,HQ-NewYork,SSO,1,0
EMP-1023,Nancy Scott,Human Resources,Benefits Coordinator,2024-02-22 07:41:35.018098,2024-02-22 16:14:18.865557,8.55,10.207.221.220,Office-SanFrancisco,MFA,1,0
EMP-1024,Katherine Cooper,Sales,Sales Rep,2024-02-22 08:18:31.580793,2024-02-22 18:59:24.634745,10.68,10.105.125.124,HQ-NewYork,password,1,0
EMP-1025,Linda Perez,Legal,Legal Manager,2024-02-22 10:12:01.572291,2024-02-22 14:15:35.164866,4.06,10.238.201.201,HQ-NewYork,certificate,1,0
EMP-1026,Jason Hughes,IT Security,Incident Responder,2024-02-22 07:14:21.029132,2024-02-22 16:07:39.094963,8.89,10.49.76.56,Remote,MFA,1,0
EMP-1027,Catherine Green,Executive,CEO,2024-02-22 09:13:57.069620,2024-02-22 15:30:40.344475,6.28,10.236.219.136,HQ-NewYork,certificate,1,0
EMP-1028,Angela Hernandez,Research & Development,Data Scientist,2024-02-22 06:36:53.966062,2024-02-22 16:14:02.913040,9.62,10.221.61.104,HQ-NewYork,MFA,1,0
EMP-1029,Justin Kim,Marketing,Marketing Analyst,2024-02-22 09:17:41.960143,2024-02-22 15:07:27.438377,5.83,10.169.150.145,Office-Berlin,SSO,1,0
EMP-1030,Anthony Bennett,Operations,Operations Manager,2024-02-22 09:07:38.802556,2024-02-22 16:51:47.137074,7.74,10.34.172.166,Office-SanFrancisco,SSO,1,0
EMP-1031,Kenneth Long,Engineering,Software Engineer,2024-02-22 07:38:35.619838,2024-02-22 15:06:26.839158,7.46,10.145.26.19,HQ-NewYork,MFA,1,0
EMP-1032,Thomas Hall,Finance,Financial Analyst,2024-02-22 09:36:11.185360,2024-02-22 19:03:20.545357,9.45,10.41.113.214,Office-SanFrancisco,certificate,1,0
EMP-1033,Christine Peterson,Human Resources,HR Manager,2024-02-22 07:33:22.235711,2024-02-22 15:16:43.320034,7.72,10.68.30.228,Remote,SSO,1,0
EMP-1034,Paul Torres,Sales,Business Development,2024-02-22 09:38:03.400324,2024-02-22 19:02:34.542331,9.41,10.176.163.219,Office-SanFrancisco,SSO,1,0
EMP-1035,Steven Miller,Legal,Legal Counsel,2024-02-22 09:05:50.619848,2024-02-22 19:39:04.702433,10.55,10.12.1.86,Remote,SSO,1,0
EMP-1036,Charles Patel,IT Security,CISO,2024-02-22 08:44:52.589983,2024-02-22 17:42:31.691394,8.96,10.3.29.20,Office-Berlin,MFA,1,0
EMP-1037,Melissa Howard,Executive,VP Sales,2024-02-22 07:08:41.704272,2024-02-22 15:00:02.348319,7.86,10.11.79.94,Office-SanFrancisco,MFA,1,0
EMP-1038,Anthony Mendoza,Research & Development,Data Scientist,2024-02-22 10:44:50.906219,2024-02-22 15:23:44.343249,4.65,10.200.144.227,Remote,MFA,1,0
EMP-1039,Donald Lee,Marketing,Content Strategist,2024-02-22 11:07:35.131434,2024-02-22 19:00:43.804739,7.89,10.189.237.86,Office-Bangalore,certificate,1,0
EMP-1040,Paul Lee,Operations,Operations Analyst,2024-02-22 10:45:04.266670,2024-02-22 15:39:50.640296,4.91,10.57.52.210,Office-Bangalore,password,1,0
EMP-1041,Michelle Robinson,Engineering,Sr. Software Engineer,2024-02-22 08:05:10.636503,2024-02-22 15:11:47.840845,7.11,10.85.72.222,HQ-NewYork,SSO,1,0
EMP-1042,Brian Chavez,Finance,Accounts Payable,2024-02-22 08:43:08.951425,2024-02-22 16:19:27.904089,7.61,10.241.8.30,Office-Bangalore,password,1,0
EMP-1043,Justin King,Human Resources,HR Specialist,2024-02-22 10:36:07.830250,2024-02-22 17:21:32.230231,6.76,10.187.202.81,HQ-NewYork,certificate,1,0
EMP-1044,Deborah Kelly,Sales,Account Executive,2024-02-22 08:57:26.250220,2024-02-22 16:58:30.585938,8.02,10.112.1.134,Office-London,SSO,1,0
EMP-1045,Sharon Rodriguez,Legal,Compliance Officer,2024-02-22 10:04:24.756836,2024-02-22 18:42:55.870481,8.64,10.218.32.185,Office-Berlin,MFA,1,0
EMP-1046,Christine Evans,IT Security,Security Engineer,2024-02-22 09:37:40.559371,2024-02-22 17:48:11.714831,8.18,10.33.50.108,Office-Bangalore,password,1,0
EMP-1047,Brandon Reed,Executive,COO,2024-02-22 10:40:46.837476,2024-02-22 18:21:48.085298,7.68,10.78.74.54,Office-Bangalore,password,1,0
EMP-1048,Cynthia Cruz,Research & Development,Lab Technician,2024-02-22 08:35:24.234526,2024-02-22 19:08:04.091610,10.54,10.122.204.231,Remote,MFA,1,0
EMP-1049,Andrew Rogers,Marketing,Brand Manager,2024-02-22 07:55:04.623900,2024-02-22 17:31:01.755186,9.6,10.173.80.58,Office-London,MFA,1,0
EMP-1050,Patricia Garcia,Operations,Project Manager,2024-02-22 08:10:16.796508,2024-02-22 16:11:17.581252,8.02,10.107.227.162,Office-Bangalore,MFA,1,0
EMP-1051,Amy Phillips,Engineering,Sr. Software Engineer,2024-02-22 08:02:44.596697,2024-02-22 14:56:12.327606,6.89,10.200.109.57,Office-SanFrancisco,certificate,1,0
EMP-1052,Michael Bailey,Finance,Sr. Accountant,2024-02-22 09:40:37.166669,2024-02-22 16:14:39.643303,6.57,10.206.119.171,HQ-NewYork,password,1,0
EMP-1053,Brandon Castillo,Human Resources,HR Director,2024-02-22 10:03:26.716128,2024-02-22 18:22:02.366451,8.31,10.230.41.191,Office-Bangalore,MFA,1,0
EMP-1054,Kimberly Long,Sales,Account Executive,2024-02-22 08:53:34.680352,2024-02-22 15:31:40.823537,6.64,10.125.161.62,Remote,SSO,1,0
EMP-1055,Elizabeth Alvarez,Legal,Compliance Officer,2024-02-22 07:16:02.547692,2024-02-22 16:19:32.181652,9.06,10.82.229.139,Office-SanFrancisco,certificate,1,0
EMP-1056,Karen Robinson,IT Security,CISO,2024-02-22 10:10:58.285613,2024-02-22 15:41:34.499667,5.51,10.55.17.107,Remote,password,1,0
EMP-1057,Anna Reyes,Executive,VP Engineering,2024-02-22 07:39:24.410990,2024-02-22 14:55:07.164640,7.26,10.100.232.198,HQ-NewYork,password,0,0
EMP-1058,Kathleen Smith,Research & Development,R&D Engineer,2024-02-22 08:56:20.767179,2024-02-22 16:08:08.994367,7.2,10.138.192.189,Office-London,password,1,0
EMP-1059,Mark Wright,Marketing,SEO Specialist,2024-02-22 10:23:14.022548,2024-02-22 21:45:37.723698,11.37,10.87.172.174,Office-Bangalore,password,1,0
EMP-1060,Cynthia Taylor,Operations,Logistics Coordinator,2024-02-22 06:57:59.917568,2024-02-22 17:41:41.244125,10.73,10.152.145.170,Office-Berlin,MFA,1,0
EMP-1061,Samuel Diaz,Engineering,Sr. Software Engineer,2024-02-22 07:41:08.939449,2024-02-22 16:10:47.976990,8.49,10.67.98.84,Office-Bangalore,SSO,1,0
EMP-1062,Carol Baker,Finance,Controller,2024-02-22 06:03:04.423663,2024-02-22 15:39:56.160940,9.61,10.214.21.121,Office-London,certificate,1,0
EMP-1063,Brian Lewis,Human Resources,HR Specialist,2024-02-22 07:23:53.415112,2024-02-22 16:29:59.763830,9.1,10.244.64.52,Remote,MFA,1,0
EMP-1064,Donald Taylor,Sales,Sales Director,2024-02-22 09:50:13.489606,2024-02-22 18:10:28.110638,8.34,10.243.56.120,Remote,password,1,0
EMP-1065,Lisa Cox,Legal,Contract Specialist,2024-02-22 07:43:40.290983,2024-02-22 15:11:33.136556,7.46,10.247.80.28,Remote,certificate,0,0
EMP-1066,Pamela Gray,IT Security,CISO,2024-02-22 09:28:40.790341,2024-02-22 18:58:46.964552,9.5,10.152.177.213,Office-Bangalore,MFA,1,0
EMP-1067,Rachel Foster,Executive,COO,2024-02-22 10:07:10.401445,2024-02-22 17:42:29.397051,7.59,10.201.11.89,Remote,SSO,1,0
EMP-1068,David Cook,Research & Development,R&D Engineer,2024-02-22 08:54:45.414622,2024-02-22 17:18:38.440429,8.4,10.28.111.246,HQ-NewYork,password,1,0
EMP-1069,Alexander Martin,Marketing,SEO Specialist,2024-02-22 10:38:39.898628,2024-02-22 19:40:39.967131,9.03,10.70.158.207,Office-SanFrancisco,SSO,1,0
EMP-1070,Sharon Sanders,Operations,Logistics Coordinator,2024-02-22 08:46:14.125471,2024-02-22 16:45:41.028911,7.99,10.213.240.23,Office-London,certificate,1,0
EMP-1071,Ashley Long,Engineering,DevOps Engineer,2024-02-22 10:13:02.651214,2024-02-22 18:12:10.265335,7.99,10.8.127.218,Office-Berlin,SSO,1,0
EMP-1072,Gary Ramirez,Finance,Finance Manager,2024-02-22 09:38:20.984509,2024-02-22 18:25:18.961804,8.78,10.226.153.180,Office-London,MFA,1,0
EMP-1073,Eric Harris,Human Resources,HR Specialist,2024-02-22 10:06:49.010671,2024-02-22 17:36:36.443604,7.5,10.143.195.62,Office-SanFrancisco,MFA,1,0
EMP-1074,Laura Williams,Sales,Sales Rep,2024-02-22 08:21:02.778642,2024-02-22 17:17:53.745178,8.95,10.178.63.79,Office-London,password,1,0
EMP-1075,Stephen Ortiz,Legal,Compliance Officer,2024-02-22 09:59:17.281618,2024-02-22 18:00:56.451816,8.03,10.91.180.117,Office-Bangalore,SSO,1,0
EMP-1076,Steven Robinson,IT Security,Security Analyst,2024-02-22 07:57:58.486170,2024-02-22 18:14:40.058263,10.28,10.31.191.138,Remote,MFA,1,0
EMP-1077,Margaret Patel,Executive,VP Engineering,2024-02-22 08:45:43.261311,2024-02-22 15:40:40.325966,6.92,10.73.252.26,Office-London,password,1,0
EMP-1078,Sandra Campbell,Research & Development,Data Scientist,2024-02-22 08:21:11.921182,2024-02-22 16:53:00.497490,8.53,10.137.33.71,Office-London,password,1,0
EMP-1079,Stephen Nguyen,Marketing,Content Strategist,2024-02-22 09:31:02.520292,2024-02-22 18:04:52.101392,8.56,10.224.4.147,Remote,certificate,1,0
EMP-1080,Kathleen Cruz,Operations,Operations Manager,2024-02-22 07:49:02.977525,2024-02-22 17:24:36.066468,9.59,10.241.221.123,Office-SanFrancisco,SSO,1,0
EMP-1081,Stephanie Morales,Engineering,Software Engineer,2024-02-22 08:54:57.436340,2024-02-22 17:19:03.950149,8.4,10.39.208.145,Office-Berlin,password,1,0
EMP-1082,Ashley Thomas,Finance,Accounts Payable,2024-02-22 10:12:26.385315,2024-02-22 18:51:45.945493,8.66,10.98.116.233,Office-Bangalore,SSO,1,0
EMP-1083,Emma Diaz,Human Resources,HR Manager,2024-02-22 08:27:45.091329,2024-02-22 18:00:44.259387,9.55,10.246.190.26,Office-Berlin,MFA,1,0
EMP-1084,Kimberly James,Sales,Sales Rep,2024-02-22 07:18:19.918767,2024-02-22 16:00:55.873564,8.71,10.142.20.41,Office-SanFrancisco,password,1,0
EMP-1085,Laura Ruiz,Legal,Contract Specialist,2024-02-22 09:19:34.883299,2024-02-22 19:32:06.498803,10.21,10.60.74.181,Office-Bangalore,SSO,1,0
EMP-1086,Elizabeth Mendoza,IT Security,SOC Analyst,2024-02-22 08:02:09.146817,2024-02-22 14:05:02.960022,6.05,10.30.140.58,Office-London,MFA,1,0
EMP-1087,Christopher Martinez,Executive,CEO,2024-02-22 10:09:07.786951,2024-02-22 17:44:17.007844,7.59,10.192.212.146,Office-SanFrancisco,password,0,0
EMP-1088,Jessica Reyes,Research & Development,R&D Engineer,2024-02-22 10:17:04.791897,2024-02-22 18:08:24.518955,7.86,10.129.139.127,Remote,certificate,1,0
EMP-1089,Scott Garcia,Marketing,SEO Specialist,2024-02-22 08:33:28.671188,2024-02-22 15:17:50.502315,6.74,10.65.7.24,Remote,MFA,1,0
EMP-1090,Maria Gray,Operations,Operations Manager,2024-02-22 10:21:34.672755,2024-02-22 16:46:24.247510,6.41,10.121.133.167,Office-Berlin,password,1,0
EMP-1091,Nancy Howard,Engineering,DevOps Engineer,2024-02-22 09:27:18.018248,2024-02-22 18:38:13.902384,9.18,10.121.90.105,Remote,MFA,1,0
EMP-1092,Christine Wilson,Finance,Sr. Accountant,2024-02-22 10:07:40.679845,2024-02-22 19:26:08.916795,9.31,10.127.74.170,Office-London,MFA,1,0
EMP-1093,Ryan Lopez,Human Resources,HR Manager,2024-02-22 07:17:31.571645,2024-02-22 16:36:26.573101,9.32,10.249.198.104,Office-London,password,1,0
EMP-1094,Edward Miller,Sales,Account Executive,2024-02-22 10:58:10.837594,2024-02-22 20:48:34.602356,9.84,10.194.128.161,Office-Berlin,certificate,1,0
EMP-1095,Anthony Wright,Legal,Contract Specialist,2024-02-22 06:38:14.571127,2024-02-22 14:56:22.667663,8.3,10.226.179.125,Office-SanFrancisco,password,1,0
EMP-1096,Benjamin Cox,IT Security,SOC Analyst,2024-02-22 10:45:20.983922,2024-02-22 17:07:29.163020,6.37,10.142.4.142,Remote,certificate,1,0
EMP-1097,Mark Anderson,Executive,VP Engineering,2024-02-22 09:11:10.780363,2024-02-22 17:09:58.540992,7.98,10.239.184.75,HQ-NewYork,password,1,0
EMP-1098,Kathleen Stewart,Research & Development,Data Scientist,2024-02-22 08:13:21.086366,2024-02-22 14:16:00.088686,6.04,10.99.49.236,Office-Bangalore,SSO,1,0
