user,employee_name,department,device,plug_time,unplug_time,duration_min,bytes_copied,source_ip
EMP-1098,Kathleen Stewart,Research & Development,USB-4582,2024-02-25 13:38:00,2024-02-25 16:13:00,155,0,10.99.49.236
EMP-1081,Stephanie Morales,Engineering,USB-2535,2024-02-25 11:43:00,2024-02-25 14:22:00,159,311849026,10.39.208.145
EMP-1015,Janet Morales,Legal,USB-9279,2024-02-25 11:53:00,2024-02-25 13:38:00,105,0,10.169.122.243
EMP-1011,Stephen Johnson,Engineering,USB-3286,2024-02-25 13:01:00,2024-02-25 14:42:00,101,116796458,10.197.165.88
EMP-1092,Christine Wilson,Finance,USB-4811,2024-02-25 18:01:00,2024-02-25 19:19:00,78,0,10.127.74.170
EMP-1090,Maria Gray,Operations,USB-4257,2024-02-25 08:30:00,2024-02-25 11:13:00,163,281180821,10.121.133.167
EMP-1016,Shirley Cox,IT Security,USB-4657,2024-02-25 12:53:00,2024-02-25 15:26:00,153,485465355,10.177.52.183
EMP-1005,Timothy Scott,Legal,USB-4582,2024-02-25 14:38:00,2024-02-25 15:30:00,52,0,10.95.91.54
EMP-1030,Anthony Bennett,Operations,USB-4811,2024-02-25 13:17:00,2024-02-25 13:25:00,8,330275579,10.34.172.166
EMP-1066,Pamela Gray,IT Security,USB-7873,2024-02-25 08:06:00,2024-02-25 09:11:00,65,259993628,10.152.177.213
EMP-1057,Anna Reyes,Executive,USB-2824,2024-02-25 10:01:00,2024-02-25 11:11:00,70,0,10.100.232.198
EMP-1071,Ashley Long,Engineering,USB-7873,2024-02-25 09:36:00,2024-02-25 10:55:00,79,0,10.8.127.218
EMP-1082,Ashley Thomas,Finance,USB-1520,2024-02-25 08:43:00,2024-02-25 09:17:00,34,235999257,10.98.116.233
EMP-1053,Brandon Castillo,Human Resources,USB-3286,2024-02-25 18:36:00,2024-02-25 19:20:00,44,132394616,10.230.41.191
EMP-1049,Andrew Rogers,Marketing,USB-3286,2024-02-25 15:45:00,2024-02-25 16:31:00,46,0,10.173.80.58
EMP-1002,Margaret Ross,Finance,USB-3286,2024-02-26 12:16:00,2024-02-26 14:39:00,143,0,10.25.92.217
EMP-1007,Dennis Jimenez,Executive,USB-4657,2024-02-26 12:51:00,2024-02-26 13:21:00,30,0,10.103.69.17
EMP-1062,Carol Baker,Finance,USB-5012,2024-02-26 09:54:00,2024-02-26 11:16:00,82,32039343,10.214.21.121
EMP-1002,Margaret Ross,Finance,USB-1409,2024-02-26 14:00:00,2024-02-26 14:14:00,14,0,10.25.92.217
EMP-1021,Raymond Parker,Engineering,USB-3286,2024-02-26 17:08:00,2024-02-26 18:40:00,92,0,10.222.187.14
EMP-1030,Anthony Bennett,Operations,USB-7873,2024-02-26 14:40:00,2024-02-26 16:11:00,91,0,10.34.172.166
EMP-1082,Ashley Thomas,Finance,USB-9928,2024-02-26 08:55:00,2024-02-26 10:03:00,68,0,10.98.116.233
EMP-1046,Christine Evans,IT Security,USB-2824,2024-02-26 11:38:00,2024-02-26 11:54:00,16,422306475,10.33.50.108
EMP-1048,Cynthia Cruz,Research & Development,USB-2424,2024-02-26 12:00:00,2024-02-26 13:30:00,90,324942374,10.122.204.231
EMP-1094,Edward Miller,Sales,USB-9928,2024-02-26 08:18:00,2024-02-26 09:12:00,54,0,10.194.128.161
EMP-1082,Ashley Thomas,Finance,USB-4582,2024-02-26 08:59:00,2024-02-26 11:35:00,156,378550707,10.98.116.233
EMP-1099,Emily Foster,Marketing,USB-1520,2024-02-26 14:35:00,2024-02-26 16:27:00,112,400077997,10.211.1.73
EMP-1088,Jessica Reyes,Research & Development,USB-1488,2024-02-26 15:37:00,2024-02-26 17:47:00,130,0,10.129.139.127
EMP-1069,Alexander Martin,Marketing,USB-4811,2024-02-26 13:38:00,2024-02-26 16:16:00,158,0,10.70.158.207
EMP-1028,Angela Hernandez,Research & Development,USB-3286,2024-02-27 09:52:00,2024-02-27 10:00:00,8,12980282,10.221.61.104
EMP-1028,Angela Hernandez,Research & Development,USB-4657,2024-02-27 14:41:00,2024-02-27 16:03:00,82,112224462,10.221.61.104
EMP-1008,Margaret Wood,Research & Development,USB-4811,2024-02-27 13:53:00,2024-02-27 16:03:00,130,90984621,10.68.36.64
EMP-1092,Christine Wilson,Finance,USB-1520,2024-02-27 11:13:00,2024-02-27 13:34:00,141,0,10.127.74.170
EMP-1051,Amy Phillips,Engineering,USB-4582,2024-02-27 15:06:00,2024-02-27 16:44:00,98,114488705,10.200.109.57
EMP-1014,Gary Williams,Sales,USB-3286,2024-02-27 11:01:00,2024-02-27 13:20:00,139,0,10.15.62.225
EMP-1070,Sharon Sanders,Operations,USB-1434,2024-02-27 15:58:00,2024-02-27 18:52:00,174,0,10.213.240.23
EMP-1015,Janet Morales,Legal,USB-9279,2024-02-27 16:43:00,2024-02-27 17:11:00,28,132357826,10.169.122.243
EMP-1097,Mark Anderson,Executive,USB-7873,2024-02-27 14:42:00,2024-02-27 15:55:00,73,95610251,10.239.184.75
EMP-1058,Kathleen Smith,Research & Development,USB-2424,2024-02-27 17:13:00,2024-02-27 18:23:00,70,0,10.138.192.189
EMP-1025,Linda Perez,Legal,USB-4582,2024-02-27 16:49:00,2024-02-27 19:41:00,172,0,10.238.201.201
EMP-1042,Brian Chavez,Finance,USB-4582,2024-02-27 16:16:00,2024-02-27 18:47:00,151,0,10.241.8.30
EMP-1092,Christine Wilson,Finance,USB-1409,2024-02-28 09:52:00,2024-02-28 12:35:00,163,323366571,10.127.74.170
EMP-1037,Melissa Howard,Executive,USB-5012,2024-02-28 13:51:00,2024-02-28 16:45:00,174,0,10.11.79.94
EMP-1069,Alexander Martin,Marketing,USB-3286,2024-02-28 08:40:00,2024-02-28 09:56:00,76,0,10.70.158.207
EMP-1006,Nicole Brooks,IT Security,USB-2679,2024-02-28 10:24:00,2024-02-28 10:57:00,33,162589046,10.119.98.70
EMP-1002,Margaret Ross,Finance,USB-1520,2024-02-28 12:05:00,2024-02-28 12:14:00,9,352021528,10.25.92.217
EMP-1025,Linda Perez,Legal,USB-4582,2024-02-28 12:45:00,2024-02-28 15:02:00,137,0,10.238.201.201
EMP-1013,Samantha Cook,Human Resources,USB-2824,2024-02-28 12:44:00,2024-02-28 14:57:00,133,0,10.196.42.139
EMP-1054,Kimberly Long,Sales,USB-7912,2024-02-28 08:45:00,2024-02-28 11:32:00,167,807357,10.125.161.62
EMP-1050,Patricia Garcia,Operations,USB-4582,2024-02-28 08:20:00,2024-02-28 10:48:00,148,0,10.107.227.162
EMP-1061,Samuel Diaz,Engineering,USB-9279,2024-02-28 10:53:00,2024-02-28 13:19:00,146,0,10.67.98.84
EMP-1052,Michael Bailey,Finance,USB-5012,2024-02-28 18:20:00,2024-02-28 18:37:00,17,0,10.206.119.171
EMP-1032,Thomas Hall,Finance,USB-9279,2024-02-28 11:10:00,2024-02-28 13:17:00,127,261051657,10.41.113.214
EMP-1091,Nancy Howard,Engineering,USB-9935,2024-02-28 17:38:00,2024-02-28 18:50:00,72,0,10.121.90.105
EMP-1020,Patrick Kelly,Operations,USB-5506,2024-02-28 16:27:00,2024-02-28 18:24:00,117,14386465,10.207.105.49
EMP-1068,David Cook,Research & Development,USB-9935,2024-02-28 09:09:00,2024-02-28 10:31:00,82,0,10.28.111.246
EMP-1001,Mark Edwards,Engineering,USB-9279,2024-02-28 09:04:00,2024-02-28 09:48:00,44,0,10.179.109.88
EMP-1032,Thomas Hall,Finance,USB-3286,2024-02-28 12:06:00,2024-02-28 14:10:00,124,0,10.41.113.214
EMP-1070,Sharon Sanders,Operations,USB-4657,2024-02-28 15:52:00,2024-02-28 17:31:00,99,161751570,10.213.240.23
EMP-1086,Elizabeth Mendoza,IT Security,USB-7873,2024-02-28 08:55:00,2024-02-28 10:18:00,83,374357128,10.30.140.58
EMP-1016,Shirley Cox,IT Security,USB-2535,2024-02-28 10:56:00,2024-02-28 12:50:00,114,0,10.177.52.183
EMP-1018,Robert Ramos,Research & Development,USB-9279,2024-02-28 16:47:00,2024-02-28 18:18:00,91,199069377,10.19.182.162
EMP-1032,Thomas Hall,Finance,USB-4582,2024-02-28 14:43:00,2024-02-28 17:04:00,141,170748694,10.41.113.214
EMP-1093,Ryan Lopez,Human Resources,USB-4257,2024-02-28 18:19:00,2024-02-28 19:40:00,81,0,10.249.198.104
EMP-1031,Kenneth Long,Engineering,USB-4657,2024-02-29 09:54:00,2024-02-29 11:44:00,110,0,10.145.26.19
EMP-1067,Rachel Foster,Executive,USB-2535,2024-02-29 10:44:00,2024-02-29 12:03:00,79,0,10.201.11.89
EMP-1007,Dennis Jimenez,Executive,USB-4582,2024-02-29 17:45:00,2024-02-29 18:33:00,48,0,10.103.69.17
EMP-1090,Maria Gray,Operations,USB-1409,2024-02-29 09:32:00,2024-02-29 11:57:00,145,0,10.121.133.167
EMP-1057,Anna Reyes,Executive,USB-9279,2024-02-29 15:11:00,2024-02-29 17:41:00,150,370047609,10.100.232.198
EMP-1020,Patrick Kelly,Operations,USB-9928,2024-02-29 10:23:00,2024-02-29 13:16:00,173,0,10.207.105.49
EMP-1057,Anna Reyes,Executive,USB-2424,2024-02-29 09:58:00,2024-02-29 10:17:00,19,0,10.100.232.198
EMP-1095,Anthony Wright,Legal,USB-1409,2024-02-29 10:24:00,2024-02-29 10:53:00,29,0,10.226.179.125
EMP-1056,Karen Robinson,IT Security,USB-1434,2024-02-29 08:51:00,2024-02-29 10:15:00,84,0,10.55.17.107
EMP-1074,Laura Williams,Sales,USB-2679,2024-02-29 11:15:00,2024-02-29 14:07:00,172,283628052,10.178.63.79
EMP-1002,Margaret Ross,Finance,USB-4811,2024-02-29 14:07:00,2024-02-29 14:58:00,51,0,10.25.92.217
EMP-1058,Kathleen Smith,Research & Development,USB-5506,2024-02-29 11:02:00,2024-02-29 13:27:00,145,0,10.138.192.189
EMP-1068,David Cook,Research & Development,USB-9279,2024-02-29 11:13:00,2024-02-29 11:40:00,27,0,10.28.111.246
EMP-1094,Edward Miller,Sales,USB-4657,2024-03-01 09:33:00,2024-03-01 10:21:00,48,0,10.194.128.161
EMP-1029,Justin Kim,Marketing,USB-5012,2024-03-01 15:56:00,2024-03-01 17:33:00,97,0,10.169.150.145
EMP-1022,Stephanie Sanders,Finance,USB-4257,2024-03-01 15:55:00,2024-03-01 17:58:00,123,0,10.49.138.115
EMP-1019,David Jones,Marketing,USB-4257,2024-03-01 13:24:00,2024-03-01 14:47:00,83,0,10.72.172.125
EMP-1004,Alexander Rodriguez,Sales,USB-9928,2024-03-01 12:06:00,2024-03-01 15:05:00,179,380361398,10.253.21.219
EMP-1045,Sharon Rodriguez,Legal,USB-1520,2024-03-01 09:27:00,2024-03-01 11:19:00,112,0,10.218.32.185
EMP-1051,Amy Phillips,Engineering,USB-3286,2024-03-01 10:47:00,2024-03-01 12:38:00,111,472096620,10.200.109.57
EMP-1086,Elizabeth Mendoza,IT Security,USB-9279,2024-03-01 14:14:00,2024-03-01 15:01:00,47,230421120,10.30.140.58
EMP-1100,Karen Edwards,Operations,USB-1488,2024-03-01 11:05:00,2024-03-01 12:47:00,102,0,10.142.196.140
EMP-1057,Anna Reyes,Executive,USB-2679,2024-03-01 15:35:00,2024-03-01 18:31:00,176,0,10.100.232.198
EMP-1026,Jason Hughes,IT Security,USB-2679,2024-03-01 09:33:00,2024-03-01 11:00:00,87,0,10.49.76.56
EMP-1064,Donald Taylor,Sales,USB-4257,2024-03-01 14:53:00,2024-03-01 15:53:00,60,179499038,10.243.56.120
EMP-1097,Mark Anderson,Executive,USB-1409,2024-03-02 11:33:00,2024-03-02 12:02:00,29,0,10.239.184.75
EMP-1037,Melissa Howard,Executive,USB-5506,2024-03-02 12:55:00,2024-03-02 14:04:00,69,352915326,10.11.79.94
EMP-1071,Ashley Long,Engineering,USB-7873,2024-03-02 13:35:00,2024-03-02 14:51:00,76,0,10.8.127.218
EMP-1056,Karen Robinson,IT Security,USB-7912,2024-03-02 18:40:00,2024-03-02 20:29:00,109,491213723,10.55.17.107
EMP-1009,Justin Phillips,Marketing,USB-2824,2024-03-02 10:13:00,2024-03-02 11:25:00,72,0,10.127.24.194
EMP-1075,Stephen Ortiz,Legal,USB-2679,2024-03-02 15:59:00,2024-03-02 16:55:00,56,0,10.91.180.117
EMP-1068,David Cook,Research & Development,USB-2424,2024-03-02 18:23:00,2024-03-02 20:41:00,138,0,10.28.111.246
EMP-1080,Kathleen Cruz,Operations,USB-4257,2024-03-02 18:50:00,2024-03-02 20:54:00,124,280201568,10.241.221.123
EMP-1048,Cynthia Cruz,Research & Development,USB-7912,2024-03-02 10:19:00,2024-03-02 12:15:00,116,218320561,10.122.204.231
EMP-1090,Maria Gray,Operations,USB-9935,2024-03-02 09:35:00,2024-03-02 10:05:00,30,204298258,10.121.133.167
EMP-1092,Christine Wilson,Finance,USB-3286,2024-03-02 14:55:00,2024-03-02 15:21:00,26,0,10.127.74.170
EMP-1092,Christine Wilson,Finance,USB-1520,2024-03-02 11:34:00,2024-03-02 13:56:00,142,98426574,10.127.74.170
EMP-1020,Patrick Kelly,Operations,USB-4657,2024-03-02 14:58:00,2024-03-02 17:15:00,137,477109102,10.207.105.49
EMP-1060,Cynthia Taylor,Operations,USB-2424,2024-03-02 18:41:00,2024-03-02 19:49:00,68,120629112,10.152.145.170
EMP-1058,Kathleen Smith,Research & Development,USB-1520,2024-03-02 08:06:00,2024-03-02 10:15:00,129,340810186,10.138.192.189
EMP-1031,Kenneth Long,Engineering,USB-4257,2024-03-02 16:43:00,2024-03-02 18:58:00,135,0,10.145.26.19
EMP-1018,Robert Ramos,Research & Development,USB-9928,2024-03-02 11:59:00,2024-03-02 13:50:00,111,248955244,10.19.182.162
EMP-1026,Jason Hughes,IT Security,USB-5506,2024-03-02 08:37:00,2024-03-02 10:47:00,130,0,10.49.76.56
EMP-1017,Christine Wood,Executive,USB-9279,2024-03-02 13:54:00,2024-03-02 16:24:00,150,0,10.31.64.58
EMP-1002,Margaret Ross,Finance,USB-7873,2024-03-02 09:09:00,2024-03-02 11:04:00,115,366489943,10.25.92.217
EMP-1049,Andrew Rogers,Marketing,USB-1488,2024-03-02 14:57:00,2024-03-02 17:57:00,180,0,10.173.80.58
EMP-1025,Linda Perez,Legal,USB-2679,2024-03-02 12:46:00,2024-03-02 15:18:00,152,0,10.238.201.201
EMP-1092,Christine Wilson,Finance,USB-7912,2024-03-03 14:16:00,2024-03-03 15:11:00,55,403553679,10.127.74.170
EMP-1076,Steven Robinson,IT Security,USB-3286,2024-03-03 14:55:00,2024-03-03 15:10:00,15,0,10.31.191.138
EMP-1028,Angela Hernandez,Research & Development,USB-5012,2024-03-03 18:18:00,2024-03-03 18:27:00,9,0,10.221.61.104
EMP-1026,Jason Hughes,IT Security,USB-2679,2024-03-03 18:25:00,2024-03-03 20:52:00,147,0,10.49.76.56
EMP-1042,Brian Chavez,Finance,USB-9279,2024-03-03 08:14:00,2024-03-03 10:55:00,161,470927048,10.241.8.30
EMP-1049,Andrew Rogers,Marketing,USB-1409,2024-03-03 10:53:00,2024-03-03 12:45:00,112,0,10.173.80.58
EMP-1039,Donald Lee,Marketing,USB-4657,2024-03-03 17:01:00,2024-03-03 19:32:00,151,0,10.189.237.86
EMP-1008,Margaret Wood,Research & Development,USB-9935,2024-03-03 15:02:00,2024-03-03 15:17:00,15,0,10.68.36.64
EMP-1007,Dennis Jimenez,Executive,USB-5012,2024-03-03 08:38:00,2024-03-03 10:31:00,113,239399005,10.103.69.17
EMP-1091,Nancy Howard,Engineering,USB-9935,2024-03-03 15:41:00,2024-03-03 17:38:00,117,370739948,10.121.90.105
EMP-1093,Ryan Lopez,Human Resources,USB-2424,2024-03-03 18:54:00,2024-03-03 20:53:00,119,123904770,10.249.198.104
EMP-1030,Anthony Bennett,Operations,USB-7912,2024-03-03 18:48:00,2024-03-03 19:06:00,18,0,10.34.172.166
EMP-1061,Samuel Diaz,Engineering,USB-1409,2024-03-03 10:14:00,2024-03-03 10:59:00,45,170653982,10.67.98.84
EMP-1023,Nancy Scott,Human Resources,USB-7873,2024-03-03 16:50:00,2024-03-03 17:29:00,39,0,10.207.221.220
EMP-1085,Laura Ruiz,Legal,USB-4657,2024-03-03 09:06:00,2024-03-03 11:58:00,172,345132488,10.60.74.181
EMP-1033,Christine Peterson,Human Resources,USB-4257,2024-03-03 14:00:00,2024-03-03 15:08:00,68,0,10.68.30.228
EMP-1072,Gary Ramirez,Finance,USB-9935,2024-03-03 13:06:00,2024-03-03 13:14:00,8,0,10.226.153.180
EMP-1025,Linda Perez,Legal,USB-5506,2024-03-03 14:27:00,2024-03-03 16:46:00,139,0,10.238.201.201
EMP-1072,Gary Ramirez,Finance,USB-4257,2024-03-03 16:19:00,2024-03-03 16:57:00,38,363780949,10.226.153.180
EMP-1089,Scott Garcia,Marketing,USB-2679,2024-03-03 08:16:00,2024-03-03 09:32:00,76,490215441,10.65.7.24
EMP-1014,Gary Williams,Sales,USB-1409,2024-03-04 18:37:00,2024-03-04 19:09:00,32,242760500,10.15.62.225
EMP-1031,Kenneth Long,Engineering,USB-4657,2024-03-04 09:15:00,2024-03-04 09:58:00,43,465577850,10.145.26.19
EMP-1031,Kenneth Long,Engineering,USB-4657,2024-03-04 14:25:00,2024-03-04 15:40:00,75,0,10.145.26.19
EMP-1068,David Cook,Research & Development,USB-9935,2024-03-04 17:04:00,2024-03-04 17:12:00,8,183751251,10.28.111.246
EMP-1011,Stephen Johnson,Engineering,USB-1434,2024-03-04 10:53:00,2024-03-04 13:00:00,127,0,10.197.165.88
EMP-1080,Kathleen Cruz,Operations,USB-3286,2024-03-04 13:21:00,2024-03-04 15:32:00,131,0,10.241.221.123
EMP-1073,Eric Harris,Human Resources,USB-7873,2024-03-04 17:35:00,2024-03-04 20:04:00,149,446802174,10.143.195.62
EMP-1078,Sandra Campbell,Research & Development,USB-7873,2024-03-04 08:51:00,2024-03-04 09:38:00,47,437987588,10.137.33.71
EMP-1092,Christine Wilson,Finance,USB-4657,2024-03-04 13:26:00,2024-03-04 15:54:00,148,0,10.127.74.170
EMP-1017,Christine Wood,Executive,USB-1434,2024-03-05 11:40:00,2024-03-05 14:05:00,145,0,10.31.64.58
EMP-1099,Emily Foster,Marketing,USB-1434,2024-03-05 08:19:00,2024-03-05 10:10:00,111,0,10.211.1.73
EMP-1016,Shirley Cox,IT Security,USB-1409,2024-03-05 10:52:00,2024-03-05 12:31:00,99,0,10.177.52.183
EMP-1068,David Cook,Research & Development,USB-2424,2024-03-05 16:31:00,2024-03-05 18:02:00,91,426195163,10.28.111.246
EMP-1015,Janet Morales,Legal,USB-1434,2024-03-05 18:45:00,2024-03-05 20:34:00,109,0,10.169.122.243
EMP-1026,Jason Hughes,IT Security,USB-7873,2024-03-05 08:34:00,2024-03-05 09:55:00,81,0,10.49.76.56
EMP-1061,Samuel Diaz,Engineering,USB-2424,2024-03-05 11:26:00,2024-03-05 13:47:00,141,187449939,10.67.98.84
EMP-1051,Amy Phillips,Engineering,USB-9928,2024-03-05 14:10:00,2024-03-05 14:16:00,6,0,10.200.109.57
EMP-1073,Eric Harris,Human Resources,USB-1488,2024-03-05 11:36:00,2024-03-05 13:07:00,91,0,10.143.195.62
EMP-1077,Margaret Patel,Executive,USB-9935,2024-03-05 12:30:00,2024-03-05 14:14:00,104,13500641,10.73.252.26
EMP-1049,Andrew Rogers,Marketing,USB-7873,2024-03-05 13:27:00,2024-03-05 16:24:00,177,0,10.173.80.58
EMP-1096,Benjamin Cox,IT Security,USB-7873,2024-03-05 18:08:00,2024-03-05 19:08:00,60,0,10.142.4.142
EMP-1075,Stephen Ortiz,Legal,USB-1520,2024-03-05 10:55:00,2024-03-05 13:04:00,129,0,10.91.180.117
EMP-1007,Dennis Jimenez,Executive,USB-2424,2024-03-05 12:57:00,2024-03-05 13:21:00,24,0,10.103.69.17
EMP-1043,Justin King,Human Resources,USB-9279,2024-03-05 09:56:00,2024-03-05 10:02:00,6,0,10.187.202.81
EMP-1093,Ryan Lopez,Human Resources,USB-4257,2024-03-05 09:44:00,2024-03-05 10:59:00,75,394890431,10.249.198.104
EMP-1051,Amy Phillips,Engineering,USB-9279,2024-03-05 13:33:00,2024-03-05 14:19:00,46,280420619,10.200.109.57
EMP-1078,Sandra Campbell,Research & Development,USB-9928,2024-03-06 10:52:00,2024-03-06 13:05:00,133,113709717,10.137.33.71
EMP-1060,Cynthia Taylor,Operations,USB-7912,2024-03-06 17:58:00,2024-03-06 18:35:00,37,0,10.152.145.170
EMP-1065,Lisa Cox,Legal,USB-4582,2024-03-06 13:07:00,2024-03-06 14:54:00,107,133106626,10.247.80.28
EMP-1078,Sandra Campbell,Research & Development,USB-3286,2024-03-06 08:49:00,2024-03-06 11:24:00,155,256494104,10.137.33.71
EMP-1094,Edward Miller,Sales,USB-9279,2024-03-06 13:24:00,2024-03-06 14:13:00,49,0,10.194.128.161
EMP-1033,Christine Peterson,Human Resources,USB-2424,2024-03-06 16:32:00,2024-03-06 18:47:00,135,477622812,10.68.30.228
EMP-1095,Anthony Wright,Legal,USB-1520,2024-03-06 14:12:00,2024-03-06 16:04:00,112,0,10.226.179.125
EMP-1041,Michelle Robinson,Engineering,USB-2535,2024-03-06 15:57:00,2024-03-06 17:49:00,112,0,10.85.72.222
EMP-1009,Justin Phillips,Marketing,USB-2424,2024-03-07 11:27:00,2024-03-07 14:15:00,168,0,10.127.24.194
EMP-1078,Sandra Campbell,Research & Development,USB-2824,2024-03-07 09:43:00,2024-03-07 12:02:00,139,44289639,10.137.33.71
EMP-1013,Samantha Cook,Human Resources,USB-1409,2024-03-07 17:00:00,2024-03-07 17:59:00,59,53964197,10.196.42.139
EMP-1099,Emily Foster,Marketing,USB-7873,2024-03-07 14:56:00,2024-03-07 15:48:00,52,0,10.211.1.73
EMP-1044,Deborah Kelly,Sales,USB-9935,2024-03-07 09:17:00,2024-03-07 11:16:00,119,484159769,10.112.1.134
EMP-1013,Samantha Cook,Human Resources,USB-2424,2024-03-07 16:13:00,2024-03-07 18:11:00,118,346726544,10.196.42.139
EMP-1075,Stephen Ortiz,Legal,USB-1520,2024-03-07 12:46:00,2024-03-07 14:37:00,111,0,10.91.180.117
EMP-1087,Christopher Martinez,Executive,USB-2679,2024-03-07 15:08:00,2024-03-07 17:52:00,164,0,10.192.212.146
EMP-1085,Laura Ruiz,Legal,USB-3286,2024-03-07 15:44:00,2024-03-07 17:34:00,110,477599846,10.60.74.181
EMP-1076,Steven Robinson,IT Security,USB-9928,2024-03-07 13:00:00,2024-03-07 13:22:00,22,426793396,10.31.191.138
EMP-1035,Steven Miller,Legal,USB-4811,2024-03-07 15:36:00,2024-03-07 16:54:00,78,0,10.12.1.86
EMP-1094,Edward Miller,Sales,USB-1488,2024-03-07 18:55:00,2024-03-07 20:11:00,76,0,10.194.128.161
EMP-1062,Carol Baker,Finance,USB-1488,2024-03-07 17:59:00,2024-03-07 19:59:00,120,0,10.214.21.121
EMP-1083,Emma Diaz,Human Resources,USB-1409,2024-03-07 10:32:00,2024-03-07 12:45:00,133,0,10.246.190.26
EMP-1001,Mark Edwards,Engineering,USB-7873,2024-03-08 16:47:00,2024-03-08 18:12:00,85,274823303,10.179.109.88
EMP-1091,Nancy Howard,Engineering,USB-7873,2024-03-08 12:44:00,2024-03-08 13:39:00,55,0,10.121.90.105
EMP-1039,Donald Lee,Marketing,USB-5506,2024-03-08 08:40:00,2024-03-08 09:13:00,33,483715961,10.189.237.86
EMP-1008,Margaret Wood,Research & Development,USB-4582,2024-03-08 09:39:00,2024-03-08 10:04:00,25,0,10.68.36.64
EMP-1071,Ashley Long,Engineering,USB-9928,2024-03-08 17:39:00,2024-03-08 19:43:00,124,0,10.8.127.218
EMP-1087,Christopher Martinez,Executive,USB-2679,2024-03-08 08:46:00,2024-03-08 11:30:00,164,0,10.192.212.146
EMP-1070,Sharon Sanders,Operations,USB-3286,2024-03-08 13:07:00,2024-03-08 13:52:00,45,0,10.213.240.23
EMP-1051,Amy Phillips,Engineering,USB-1488,2024-03-08 13:25:00,2024-03-08 13:49:00,24,0,10.200.109.57
EMP-1047,Brandon Reed,Executive,USB-1520,2024-03-08 18:57:00,2024-03-08 19:38:00,41,0,10.78.74.54
EMP-1007,Dennis Jimenez,Executive,USB-1409,2024-03-08 12:55:00,2024-03-08 14:01:00,66,403255025,10.103.69.17
EMP-1042,Brian Chavez,Finance,USB-7912,2024-03-08 18:26:00,2024-03-08 20:18:00,112,454841290,10.241.8.30
EMP-1085,Laura Ruiz,Legal,USB-7912,2024-03-08 08:15:00,2024-03-08 08:28:00,13,85687548,10.60.74.181
EMP-1053,Brandon Castillo,Human Resources,USB-1488,2024-03-08 09:17:00,2024-03-08 10:44:00,87,0,10.230.41.191
EMP-1083,Emma Diaz,Human Resources,USB-5506,2024-03-08 08:31:00,2024-03-08 08:44:00,13,0,10.246.190.26
EMP-1008,Margaret Wood,Research & Development,USB-9279,2024-03-09 13:37:00,2024-03-09 15:38:00,121,98095894,10.68.36.64
EMP-1071,Ashley Long,Engineering,USB-4582,2024-03-09 10:59:00,2024-03-09 11:23:00,24,0,10.8.127.218
EMP-1016,Shirley Cox,IT Security,USB-1488,2024-03-09 12:47:00,2024-03-09 13:12:00,25,202063694,10.177.52.183
EMP-1001,Mark Edwards,Engineering,USB-2535,2024-03-09 11:09:00,2024-03-09 11:14:00,5,0,10.179.109.88
EMP-1052,Michael Bailey,Finance,USB-1488,2024-03-09 12:42:00,2024-03-09 15:09:00,147,16875848,10.206.119.171
EMP-1090,Maria Gray,Operations,USB-4582,2024-03-09 16:31:00,2024-03-09 18:17:00,106,0,10.121.133.167
EMP-1065,Lisa Cox,Legal,USB-2535,2024-03-09 17:29:00,2024-03-09 20:20:00,171,0,10.247.80.28
EMP-1010,Karen Watson,Operations,USB-9279,2024-03-09 18:16:00,2024-03-09 19:15:00,59,0,10.17.99.98
EMP-1064,Donald Taylor,Sales,USB-7873,2024-03-09 15:05:00,2024-03-09 16:33:00,88,0,10.243.56.120
EMP-1036,Charles Patel,IT Security,USB-9279,2024-03-09 11:25:00,2024-03-09 12:32:00,67,0,10.3.29.20
EMP-1100,Karen Edwards,Operations,USB-2424,2024-03-09 18:47:00,2024-03-09 19:54:00,67,307277849,10.142.196.140
EMP-1030,Anthony Bennett,Operations,USB-2535,2024-03-09 18:04:00,2024-03-09 20:49:00,165,0,10.34.172.166
EMP-1075,Stephen Ortiz,Legal,USB-5012,2024-03-09 13:45:00,2024-03-09 14:26:00,41,294705654,10.91.180.117
